representacion,clasificador,carga_train,carga_test,distancia_carga,fold,n_train,n_test,exactitud,f1_macro,f1_Normal,f1_IR,f1_B,f1_OR,segundos_ajuste,segundos_prediccion,en_comparacion
estadisticos_rmsnorm,SVM-RBF,2,3,1,4,1198,291,0.9140893470790378,0.9035112290530247,1.0,0.9774436090225563,0.8366013071895425,0.8,0.025906299997586757,0.023840899986680597,False
estadisticos_rmsnorm,SVM-RBF,3,0,3,0,1183,264,0.5833333333333334,0.5736782916815997,0.6575342465753424,0.6466165413533834,0.25210084033613445,0.7384615384615385,0.04026110004633665,0.022821900027338415,False
estadisticos_rmsnorm,SVM-RBF,3,0,3,1,1195,249,0.6586345381526104,0.6638867084425177,0.6764705882352942,0.660377358490566,0.5323741007194245,0.7863247863247863,0.03180730005260557,0.020427200011909008,False
estadisticos_rmsnorm,SVM-RBF,3,0,3,2,1200,249,0.7068273092369478,0.7068702204228521,0.618421052631579,0.88,0.5769230769230769,0.7521367521367521,0.0331727999728173,0.020968700002413243,False
estadisticos_rmsnorm,SVM-RBF,3,0,3,3,1195,249,0.7951807228915663,0.7941559049400847,0.6814814814814815,0.9402985074626866,0.7478260869565218,0.8070175438596491,0.0314113000058569,0.022084500000346452,False
estadisticos_rmsnorm,SVM-RBF,3,0,3,4,1203,244,0.7663934426229508,0.7604817552065345,0.6764705882352942,0.9064748201438849,0.6732673267326733,0.7857142857142857,0.03447230003075674,0.02543480001622811,False
estadisticos_rmsnorm,SVM-RBF,3,1,2,0,1183,311,0.8681672025723473,0.8563419788086841,1.0,0.89171974522293,0.7402597402597403,0.7933884297520661,0.04391659999964759,0.02974169998196885,False
estadisticos_rmsnorm,SVM-RBF,3,1,2,1,1195,296,0.9121621621621622,0.9023177552374633,1.0,0.9781021897810219,0.8311688311688312,0.8,0.040366500033997,0.023897799954283983,False
estadisticos_rmsnorm,SVM-RBF,3,1,2,2,1200,295,0.9084745762711864,0.8970171047142261,1.0,0.9645390070921985,0.8235294117647058,0.8,0.02996830001939088,0.022584599966648966,False
estadisticos_rmsnorm,SVM-RBF,3,1,2,3,1195,296,0.8952702702702703,0.8839020701389546,1.0,0.9436619718309859,0.7919463087248322,0.8,0.028253299999050796,0.022509800037369132,False
estadisticos_rmsnorm,SVM-RBF,3,1,2,4,1203,291,0.8934707903780069,0.8806854858731814,1.0,0.9343065693430657,0.8027210884353742,0.7857142857142857,0.031138099962845445,0.02519940002821386,False
estadisticos_rmsnorm,SVM-RBF,3,2,1,0,1183,311,0.9163987138263665,0.9074187159597293,1.0,0.9863013698630136,0.8433734939759037,0.8,0.03206060000229627,0.03488280001329258,False
estadisticos_rmsnorm,SVM-RBF,3,2,1,1,1195,295,0.911864406779661,0.9014386881234708,1.0,0.9710144927536232,0.8311688311688312,0.8035714285714286,0.030785199953243136,0.02276070002699271,False
estadisticos_rmsnorm,SVM-RBF,3,2,1,2,1200,297,0.9124579124579124,0.9015115685867581,1.0,0.9784172661870504,0.8311688311688312,0.7964601769911505,0.030769700009841472,0.02222100005019456,False
estadisticos_rmsnorm,SVM-RBF,3,2,1,3,1195,295,0.9016949152542373,0.8904682645920141,1.0,0.950354609929078,0.8079470198675497,0.8035714285714286,0.028322900005150586,0.023395800031721592,False
estadisticos_rmsnorm,SVM-RBF,3,2,1,4,1203,291,0.9140893470790378,0.9030537159676233,1.0,0.9777777777777777,0.8344370860927153,0.8,0.03040239994879812,0.022276400006376207,False
estadisticos_rmsnorm,RandomForest,0,1,1,0,991,311,0.7652733118971061,0.7560863480699954,0.9080459770114943,0.7027027027027027,0.7422680412371134,0.6713286713286714,1.2158178999670781,0.15460990002611652,False
